house_id,SquareFeet,Bedrooms,Bathrooms
house-43415,2301,3,2
house-43416,1316,5,3
house-43417,1637,4,2
house-43418,2835,5,3
house-43419,1357,2,3
house-43420,2299,4,1
house-43421,2900,4,2
house-43422,1689,5,1
house-43423,1343,3,2
house-43424,2454,4,2
house-43425,1558,3,2
house-43426,1711,5,3
house-43427,1562,5,2
house-43428,1438,5,2
house-43429,2485,2,3
house-43430,2830,4,1
house-43431,2293,5,1
house-43432,2732,5,3
house-43433,2454,2,2
house-43434,2044,4,1
house-43435,1142,3,3
house-43436,2783,4,3
house-43437,1867,5,2
house-43438,1352,3,1
house-43439,2488,2,3
house-43440,2016,2,2
house-43441,1467,5,3
house-43442,2536,3,3
house-43443,2487,4,3
house-43444,1876,5,1
house-43445,2873,3,1
house-43446,2417,3,1
house-43447,1918,3,1
house-43448,2809,3,2
house-43449,2776,2,3
house-43450,2081,3,3
house-43451,2149,3,3
house-43452,1840,5,3
house-43453,1877,2,1
house-43454,2484,2,1
house-43455,1051,2,3
house-43456,2011,4,1
house-43457,2758,4,1
house-43458,1813,2,1
house-43459,2898,5,1
house-43460,1268,3,3
house-43461,1095,3,2
house-43462,1272,2,3
house-43463,2346,2,2
house-43464,2596,4,3
house-43465,2856,2,2
house-43466,2716,4,1
house-43467,1132,2,1
house-43468,1927,3,3
house-43469,1088,2,2
house-43470,1684,3,2
house-43471,1823,2,3
house-43472,1004,4,1
house-43473,1356,2,1
house-43474,2366,5,2
house-43475,1203,3,2
house-43476,2697,3,2
house-43477,2596,3,1
house-43478,1470,2,3
house-43479,1463,5,2
house-43480,1496,5,2
house-43481,1701,4,3
house-43482,1836,4,1
house-43483,1062,4,2
house-43484,2579,5,1
house-43485,1238,3,2
house-43486,1539,3,3
house-43487,1197,4,3
house-43488,1780,4,2
house-43489,2706,2,3
house-43490,1029,2,3
house-43491,1665,5,2
house-43492,2232,2,2
house-43493,2086,4,1
house-43494,2864,4,1
house-43495,2080,4,1
house-43496,2855,3,1
house-43497,2743,4,3
house-43498,2456,2,1
house-43499,2331,5,2
house-43500,2598,2,2
house-43501,2783,3,1
house-43502,2489,2,2
house-43503,2676,2,1
house-43504,2628,3,2
house-43505,2130,2,2
house-43506,2900,3,3
house-43507,1599,2,3
house-43508,2017,3,1
house-43509,2324,5,3
house-43510,1619,5,3
house-43511,2069,3,3
house-43512,1076,4,1
house-43513,1728,3,1
house-43514,2192,2,2
house-43515,1813,4,3
house-43516,2152,4,2
house-43517,2736,4,2
house-43518,1707,3,2
house-43519,2883,3,1
house-43520,1267,4,1
house-43521,2623,3,3
house-43522,1764,5,2
house-43523,2773,2,2
house-43524,1584,2,1
house-43525,1418,2,3
house-43526,1869,3,2
house-43527,2890,2,3
house-43528,2184,5,3
house-43529,2081,2,2
house-43530,1383,5,1
house-43531,2908,3,1
house-43532,1802,3,1
house-43533,1509,2,3
house-43534,1429,4,1
house-43535,2363,5,1
house-43536,1577,4,2
house-43537,1939,5,3
house-43538,2049,3,3
house-43539,2833,3,3
house-43540,1588,5,3
house-43541,1797,5,3
house-43542,1371,3,1
house-43543,1927,5,2
house-43544,2059,5,3
house-43545,2554,4,1
house-43546,2813,2,1
house-43547,2856,4,2
house-43548,2848,3,1
house-43549,2290,4,3
house-43550,2817,3,1
house-43551,2455,5,3
house-43552,2042,2,2
house-43553,2362,3,2
house-43554,1139,2,2
house-43555,1066,2,1
house-43556,2014,4,1
house-43557,2847,3,1
house-43558,2553,4,1
house-43559,2392,5,2
house-43560,1260,5,2
house-43561,2647,3,2
house-43562,2943,3,3
house-43563,1973,5,3
house-43564,1626,3,3
house-43565,2701,4,1
house-43566,1578,4,3
house-43567,2790,3,2
house-43568,2605,4,1
house-43569,2995,3,1
house-43570,2843,4,3
house-43571,2021,4,1
house-43572,2226,2,1
house-43573,1638,4,3
house-43574,2958,3,2
house-43575,2978,4,2
house-43576,1409,4,2
house-43577,1832,5,3
house-43578,2103,3,1
house-43579,2711,4,3
house-43580,1112,2,1
house-43581,1622,5,2
house-43582,1820,2,2
house-43583,2160,2,3
house-43584,2668,5,2
house-43585,2907,2,3
house-43586,1839,3,2
house-43587,1188,3,2
house-43588,1276,2,2
house-43589,2760,3,3
house-43590,1102,4,2
house-43591,1106,4,3
house-43592,2598,4,3
house-43593,2939,2,1
house-43594,2977,2,2
house-43595,1756,3,1
house-43596,1172,3,1
house-43597,2941,3,3
house-43598,2868,2,2
house-43599,1998,3,1
house-43600,2354,4,2
house-43601,1721,4,2
house-43602,2214,5,3
house-43603,2693,5,3
house-43604,1830,5,1
house-43605,1224,4,1
house-43606,2707,2,3
house-43607,2346,3,1
house-43608,2977,3,1
house-43609,2531,2,2
house-43610,2984,5,1
house-43611,2571,2,1
house-43612,1133,4,1
house-43613,2060,2,3
house-43614,1092,4,2
house-43615,1074,4,1
house-43616,1755,5,3
house-43617,1182,3,2
house-43618,1716,5,3
house-43619,1458,4,3
house-43620,2722,5,2
house-43621,2701,3,2
house-43622,1626,5,3
house-43623,1408,4,3
house-43624,1206,3,1
house-43625,2268,5,3
house-43626,2356,2,2
house-43627,1672,3,2
house-43628,2548,5,2
house-43629,2317,2,2
house-43630,2012,3,3
house-43631,2977,2,3
house-43632,2939,5,2
house-43633,1747,2,2
house-43634,1272,2,2
house-43635,1378,4,1
house-43636,1625,2,3
house-43637,1663,3,2
house-43638,2049,2,3
house-43639,1679,2,1
house-43640,1543,3,3
house-43641,1732,5,1
house-43642,2741,5,3
house-43643,2956,2,1
house-43644,2877,3,3
house-43645,2633,2,1
house-43646,1090,3,2
house-43647,1475,3,2
house-43648,2912,5,3
house-43649,1725,2,1
house-43650,2211,2,2
house-43651,2592,2,3
house-43652,2642,2,1
house-43653,2977,2,1
house-43654,2218,2,1
house-43655,1533,4,1
house-43656,1697,2,3
house-43657,1879,4,1
house-43658,1084,4,1
house-43659,1591,4,2
house-43660,1840,2,1
house-43661,1076,3,1
house-43662,1329,5,1
house-43663,1382,3,1
house-43664,2456,3,3
house-43665,1376,2,3
house-43666,1340,3,3
house-43667,2200,3,2
house-43668,2449,2,1
house-43669,1423,2,3
house-43670,2990,5,3
house-43671,1173,5,2
house-43672,1405,4,2
house-43673,1081,5,1
house-43674,1020,2,1
house-43675,1690,3,1
house-43676,2009,2,3
house-43677,1397,2,2
house-43678,1329,3,3
house-43679,1224,5,1
house-43680,2800,3,3
house-43681,2425,2,2
house-43682,1780,5,3
house-43683,2786,2,1
house-43684,2808,2,1
house-43685,1893,5,1
house-43686,2878,3,1
house-43687,2944,4,2
house-43688,1437,5,2
house-43689,2295,2,1
house-43690,2303,2,2
house-43691,1222,5,1
house-43692,2610,2,3
house-43693,2686,4,3
house-43694,2960,5,3
house-43695,2894,2,2
house-43696,1508,4,1
house-43697,2365,2,3
house-43698,2952,5,2
house-43699,1616,3,2
house-43700,2065,4,2
house-43701,2199,5,2
house-43702,2268,5,1
house-43703,2276,5,2
house-43704,2297,3,2
house-43705,1958,2,1
house-43706,2357,3,1
house-43707,1603,5,3
house-43708,2034,4,1
house-43709,1151,2,2
house-43710,1188,3,3
house-43711,1959,4,1
house-43712,1675,5,1
house-43713,1637,4,3
house-43714,1210,4,1
house-43715,2996,5,3
house-43716,2120,3,2
house-43717,2844,5,1
house-43718,1338,4,2
house-43719,1046,5,3
house-43720,1819,2,1
house-43721,2759,2,1
house-43722,1974,4,2
house-43723,2080,5,3
house-43724,2098,4,1
house-43725,2277,5,2
house-43726,2686,2,2
house-43727,2594,2,1
house-43728,1836,4,1
house-43729,1951,2,3
house-43730,1597,4,1
house-43731,1169,3,3
house-43732,2169,4,3
house-43733,1838,5,3
house-43734,2056,5,3
house-43735,2538,5,1
house-43736,1795,4,1
house-43737,2280,3,3
house-43738,2149,4,3
house-43739,1958,4,1
house-43740,2136,3,3
house-43741,1814,2,1
house-43742,2828,2,1
house-43743,1341,2,1
house-43744,1047,2,2
house-43745,1363,2,1
house-43746,2810,3,3
house-43747,2421,3,2
house-43748,2218,4,3
house-43749,2874,2,1
house-43750,2760,5,2
house-43751,1724,3,2
house-43752,2344,3,3
house-43753,2817,2,3
house-43754,1137,5,1
house-43755,1354,5,2
house-43756,2868,3,1
house-43757,2093,4,2
house-43758,1810,5,2
house-43759,2605,4,3
house-43760,2506,2,3
house-43761,2743,2,2
house-43762,1711,2,2
house-43763,1058,4,2
house-43764,1770,3,1
house-43765,1388,4,2
house-43766,2876,2,3
house-43767,2374,5,2
house-43768,1845,3,3
house-43769,1868,4,1
house-43770,1338,5,1
house-43771,2700,5,1
house-43772,1756,2,1
house-43773,1595,2,2
house-43774,1435,5,3
house-43775,2473,3,3
house-43776,1376,4,1
house-43777,2982,3,3
house-43778,1390,3,1
house-43779,1480,4,3
house-43780,1820,4,1
house-43781,1113,4,3
house-43782,2769,3,2
house-43783,1773,3,2
house-43784,2926,4,2
house-43785,1171,5,2
house-43786,1017,5,1
house-43787,1234,4,3
house-43788,2333,3,3
house-43789,2918,4,2
house-43790,2692,2,2
house-43791,1722,5,2
house-43792,1280,5,3
house-43793,1830,5,1
house-43794,2219,4,2
house-43795,2138,2,2
house-43796,2420,5,3
house-43797,2695,2,1
house-43798,2690,3,2
house-43799,2586,3,1
house-43800,1417,5,2
house-43801,1283,3,3
house-43802,1584,4,1
house-43803,2351,3,3
house-43804,2364,4,2
house-43805,1621,3,3
house-43806,2821,2,2
house-43807,1220,3,2
house-43808,1008,2,2
house-43809,2932,4,2
house-43810,2105,3,3
house-43811,1831,3,2
house-43812,2317,2,2
house-43813,1374,3,2
house-43814,1533,4,3
house-43815,2438,2,3
house-43816,2122,4,2
house-43817,2705,5,2
house-43818,1701,4,2
house-43819,2641,2,2
house-43820,1831,4,3
house-43821,2993,3,1
house-43822,1776,4,1
house-43823,2405,3,3
house-43824,2886,2,1
house-43825,1939,3,3
house-43826,2527,4,1
house-43827,1446,5,3
house-43828,1679,3,1
house-43829,1343,5,1
house-43830,1424,5,3
house-43831,1624,5,2
house-43832,2863,5,1
house-43833,1305,4,1
house-43834,1147,3,1
house-43835,1848,2,2
house-43836,1731,2,1
house-43837,1453,3,3
house-43838,1937,2,1
house-43839,1032,3,1
house-43840,2755,4,1
house-43841,2524,3,1
house-43842,2342,4,1
house-43843,2720,3,2
house-43844,2216,5,1
house-43845,2896,5,2
house-43846,2203,4,1
house-43847,2890,2,2
house-43848,1983,5,1
house-43849,2541,3,1
house-43850,1390,2,3
house-43851,2544,2,1
house-43852,1356,4,3
house-43853,1572,2,2
house-43854,1463,4,1
house-43855,1929,5,3
house-43856,2698,5,2
house-43857,1098,2,2
house-43858,1147,2,3
house-43859,1569,3,1
house-43860,1726,3,3
house-43861,2339,4,3
house-43862,2001,2,2
house-43863,2205,2,3
house-43864,2570,3,2
house-43865,1302,4,3
house-43866,2581,3,3
house-43867,2622,2,1
house-43868,1003,4,1
house-43869,1777,5,1
house-43870,1106,2,2
house-43871,1074,3,1
house-43872,2063,4,1
house-43873,1638,3,2
house-43874,1694,5,3
house-43875,2142,2,2
house-43876,1072,2,1
house-43877,1551,3,2
house-43878,2227,2,2
house-43879,1976,3,1
house-43880,1095,3,3
house-43881,2302,4,1
house-43882,2166,5,2
house-43883,2138,2,1
house-43884,2499,2,3
house-43885,1883,3,2
house-43886,2156,5,3
house-43887,2191,4,1
house-43888,2937,3,1
house-43889,2268,5,2
house-43890,1276,2,1
house-43891,2998,4,3
house-43892,1258,4,2
house-43893,1045,3,3
house-43894,1345,3,3
house-43895,1846,4,2
house-43896,1894,2,3
house-43897,2260,2,2
house-43898,2076,4,2
house-43899,2171,3,3
house-43900,2722,3,3
house-43901,2556,2,2
house-43902,2113,5,1
house-43903,1232,5,1
house-43904,2750,5,3
house-43905,2904,2,1
house-43906,1050,4,1
house-43907,1664,5,2
house-43908,2859,2,2
house-43909,2651,2,1
house-43910,2417,3,3
house-43911,2237,3,1
house-43912,1450,2,2
house-43913,2362,3,1
house-43914,1350,3,1
house-43915,1648,3,3
house-43916,2308,2,1
house-43917,2956,5,2
house-43918,1877,3,2
house-43919,1582,2,3
house-43920,1244,2,3
house-43921,1549,4,1
house-43922,1727,4,1
house-43923,1638,5,3
house-43924,1583,4,3
house-43925,1225,2,2
house-43926,1826,4,2
house-43927,1440,3,1
house-43928,2497,4,1
house-43929,2467,2,3
house-43930,2819,5,1
house-43931,1411,5,3
house-43932,1813,5,3
house-43933,1245,5,1
house-43934,1582,3,1
house-43935,2730,3,1
house-43936,1499,3,2
house-43937,1981,4,2
house-43938,2974,4,2
house-43939,1549,4,3
house-43940,1116,5,3
house-43941,2773,5,2
house-43942,2387,4,1
house-43943,2937,3,3
house-43944,1203,2,1
house-43945,1350,4,1
house-43946,1318,2,3
house-43947,2382,3,3
house-43948,2540,2,1
house-43949,1939,5,2
house-43950,1488,2,3
house-43951,2692,4,3
house-43952,1106,4,3
house-43953,2763,3,2
house-43954,1653,4,2
house-43955,2849,2,1
house-43956,1171,5,3
house-43957,2681,2,3
house-43958,1518,2,3
house-43959,2878,2,2
house-43960,2888,4,3
house-43961,1957,3,3
house-43962,1812,4,1
house-43963,1527,2,2
house-43964,1319,3,1
house-43965,2060,3,3
house-43966,1498,2,1
house-43967,2688,2,3
house-43968,1264,4,3
house-43969,2718,3,1
house-43970,2691,5,1
house-43971,2672,3,3
house-43972,1907,4,2
house-43973,1401,2,2
house-43974,1986,3,1
house-43975,1601,5,2
house-43976,1951,4,2
house-43977,1217,3,3
house-43978,1329,4,1
house-43979,1185,3,1
house-43980,2404,2,1
house-43981,1208,5,1
house-43982,2586,2,3
house-43983,1287,3,3
house-43984,1087,5,2
house-43985,2002,3,1
house-43986,2967,3,3
house-43987,1135,5,3
house-43988,1157,5,1
house-43989,1793,4,2
house-43990,1919,5,2
house-43991,1154,2,3
house-43992,2486,5,3
house-43993,1219,5,1
house-43994,2482,4,1
house-43995,2190,2,2
house-43996,1321,2,3
house-43997,1690,5,2
house-43998,1840,5,2
house-43999,2585,4,2
house-44000,2836,2,2
house-44001,1511,2,3
house-44002,1086,3,2
house-44003,2568,4,3
house-44004,1274,4,3
house-44005,1140,5,1
house-44006,2741,2,2
house-44007,2759,5,2
house-44008,1624,4,3
house-44009,2813,2,2
house-44010,1915,2,2
house-44011,1352,4,2
house-44012,2028,2,1
house-44013,1381,3,3
house-44014,2747,4,3
house-44015,2791,4,1
house-44016,2357,2,3
house-44017,1474,4,2
house-44018,1927,5,2
house-44019,1029,4,2
house-44020,2370,5,1
house-44021,1921,3,1
house-44022,1593,3,1
house-44023,1492,5,2
house-44024,2771,4,3
house-44025,1494,5,1
house-44026,2879,2,2
house-44027,1387,5,2
house-44028,1872,3,2
house-44029,1834,3,2
house-44030,2276,5,3
house-44031,1629,3,2
house-44032,1938,2,2
house-44033,1029,4,3
house-44034,1622,4,3
house-44035,2935,5,2
house-44036,2789,3,1
house-44037,2734,4,1
house-44038,1806,3,2
house-44039,1341,5,3
house-44040,2832,3,2
house-44041,2310,2,2
house-44042,2968,2,3
house-44043,2420,3,3
house-44044,2000,2,1
house-44045,2532,5,1
house-44046,2960,2,2
house-44047,1243,2,3
house-44048,1220,4,2
house-44049,2179,4,2
house-44050,2406,5,3
house-44051,2771,2,1
house-44052,2343,4,2
house-44053,1372,3,3
house-44054,1530,3,1
house-44055,1214,2,1
house-44056,1366,5,3
house-44057,1113,2,3
house-44058,2223,4,3
house-44059,1024,2,2
house-44060,1933,2,2
house-44061,2144,3,3
house-44062,2765,3,2
house-44063,1610,4,2
house-44064,1857,5,3
house-44065,2026,5,2
house-44066,1897,4,3
house-44067,1772,4,2
house-44068,1444,2,3
house-44069,2277,2,2
house-44070,1019,5,1
house-44071,2227,2,1
house-44072,1805,2,3
house-44073,2999,3,2
house-44074,2380,4,3
house-44075,1127,4,1
house-44076,1357,3,1
house-44077,2315,3,1
house-44078,2197,2,1
house-44079,2756,4,1
house-44080,2378,5,2
house-44081,1880,4,3
house-44082,2060,5,3
house-44083,2333,3,2
house-44084,2684,4,2
house-44085,1916,3,3
house-44086,2627,4,1
house-44087,2605,5,2
house-44088,2107,3,2
house-44089,1509,2,3
house-44090,1443,4,1
house-44091,2443,5,2
house-44092,2228,2,2
house-44093,2511,3,1
house-44094,1778,4,2
house-44095,2111,4,3
house-44096,1251,2,3
house-44097,2746,2,1
house-44098,2878,3,3
house-44099,2054,2,2
house-44100,2892,4,3
house-44101,1420,4,1
house-44102,2851,4,3
house-44103,1060,4,2
house-44104,1578,2,2
house-44105,2249,2,3
house-44106,2948,5,1
house-44107,2986,3,1
house-44108,2358,2,3
house-44109,2862,3,1
house-44110,1578,2,2
house-44111,1639,5,1
house-44112,1110,2,3
house-44113,1490,4,2
house-44114,2295,2,2
house-44115,2836,3,3
house-44116,1033,4,1
house-44117,1211,2,1
house-44118,2323,4,2
house-44119,2396,4,2
house-44120,1124,4,3
house-44121,2126,5,1
house-44122,2741,3,2
house-44123,2143,3,1
house-44124,2705,2,3
house-44125,2570,4,2
house-44126,1893,2,3
house-44127,1330,3,1
house-44128,2781,4,1
house-44129,2875,3,2
house-44130,2949,4,2
house-44131,2332,4,3
house-44132,2593,5,2
house-44133,1411,4,1
house-44134,2422,2,2
house-44135,1933,3,1
house-44136,2329,3,2
house-44137,2676,3,3
house-44138,2646,4,3
house-44139,2186,2,1
house-44140,2646,5,3
house-44141,1663,5,2
house-44142,2911,2,1
house-44143,2088,2,2
house-44144,2641,2,1
house-44145,2239,4,1
house-44146,1602,4,1
house-44147,2937,5,3
house-44148,2977,2,3
house-44149,1025,2,3
house-44150,1668,3,1
house-44151,1583,5,3
house-44152,2067,4,3
house-44153,2113,2,1
house-44154,2156,4,3
house-44155,2184,3,1
house-44156,2767,2,3
house-44157,1379,4,1
house-44158,2284,4,1
house-44159,2406,5,1
house-44160,1368,4,3
house-44161,2134,4,1
house-44162,2699,4,1
house-44163,2100,4,2
house-44164,1208,3,2
house-44165,2036,4,1
house-44166,2944,5,1
house-44167,2593,3,3
house-44168,2921,3,3
house-44169,2879,4,1
house-44170,2571,2,3
house-44171,1024,4,3
house-44172,1545,3,1
house-44173,2163,4,3
house-44174,1274,5,2
house-44175,2393,5,3
house-44176,1873,5,3
house-44177,1221,4,1
house-44178,2060,4,3
house-44179,1874,3,2
house-44180,2152,3,1
house-44181,2339,3,2
house-44182,2346,2,3
house-44183,2456,5,1
house-44184,1217,2,1
house-44185,2870,2,1
house-44186,2965,5,2
house-44187,2271,2,1
house-44188,1110,4,3
house-44189,1815,5,1
house-44190,2755,2,1
house-44191,1707,2,3
house-44192,1146,2,1
house-44193,2367,4,1
house-44194,2532,2,2
house-44195,2528,2,3
house-44196,1551,2,3
house-44197,1133,3,1
house-44198,1463,5,2
house-44199,1863,2,2
house-44200,2214,2,2
house-44201,2186,5,2
house-44202,1455,2,2
house-44203,2084,4,3
house-44204,2028,2,1
house-44205,2060,2,3
house-44206,1459,3,3
house-44207,2240,3,3
house-44208,2760,4,2
house-44209,2751,5,2
house-44210,1138,4,3
house-44211,1617,5,3
house-44212,2122,2,1
house-44213,1679,3,2
house-44214,1960,4,1
house-44215,2287,4,1
house-44216,1598,3,2
house-44217,1595,5,1
house-44218,2247,2,2
house-44219,1010,5,1
house-44220,1326,3,1
house-44221,2721,2,2
house-44222,2373,5,3
house-44223,1378,2,3
house-44224,2967,3,3
house-44225,1230,2,3
house-44226,2164,4,2
house-44227,1617,3,1
house-44228,1764,4,2
house-44229,2979,2,2
house-44230,1048,5,2
house-44231,1450,2,1
house-44232,2798,3,3
house-44233,1490,3,2
house-44234,2228,2,2
house-44235,2892,5,1
house-44236,2432,3,1
house-44237,1406,2,2
house-44238,2074,5,1
house-44239,1174,4,2
house-44240,2760,3,2
house-44241,2284,4,2
house-44242,1479,3,1
house-44243,2757,4,3
house-44244,1222,2,2
house-44245,1268,5,2
house-44246,1809,2,2
house-44247,1892,2,2
house-44248,1900,2,2
house-44249,1918,3,3
house-44250,1317,4,2
house-44251,1384,3,1
house-44252,2609,3,3
house-44253,1625,5,2
house-44254,2242,2,3
house-44255,2077,3,2
house-44256,2223,4,3
house-44257,2907,3,2
house-44258,1642,5,1
house-44259,2362,5,2
house-44260,1703,4,3
house-44261,2714,5,1
house-44262,2921,2,3
house-44263,1304,2,3
house-44264,2822,5,2
house-44265,2775,3,1
house-44266,2268,5,2
house-44267,1841,4,3
house-44268,2652,2,1
house-44269,2231,2,2
house-44270,2747,3,3
house-44271,1510,4,1
house-44272,2282,2,2
house-44273,2403,2,1
house-44274,1162,4,1
house-44275,1737,3,2
house-44276,1340,5,3
house-44277,1931,3,2
house-44278,2599,2,2
house-44279,2951,2,1
house-44280,2781,3,2
house-44281,1529,3,1
house-44282,1033,2,3
house-44283,2847,4,1
house-44284,1997,4,2
house-44285,1322,5,2
house-44286,2204,2,2
house-44287,2986,2,3
house-44288,1346,5,2
house-44289,2729,2,2
house-44290,2215,2,1
house-44291,2602,3,2
house-44292,1720,4,1
house-44293,2901,4,3
house-44294,2702,4,2
house-44295,2269,5,3
house-44296,1244,3,2
house-44297,1677,2,2
house-44298,2831,4,2
house-44299,1914,4,1
house-44300,1722,3,1
house-44301,2003,2,1
house-44302,1132,5,2
house-44303,2220,2,2
house-44304,1909,5,2
house-44305,2370,5,1
house-44306,1048,2,1
house-44307,2087,5,3
house-44308,2647,4,1
house-44309,2891,3,3
house-44310,2720,4,3
house-44311,2127,5,1
house-44312,2954,5,2
house-44313,1212,3,1
house-44314,2540,3,3
house-44315,1118,4,2
house-44316,1855,3,1
house-44317,1760,3,2
house-44318,1678,5,3
house-44319,1894,3,1
house-44320,2265,5,2
house-44321,1279,2,3
house-44322,1423,2,1
house-44323,1362,2,1
house-44324,2020,5,2
house-44325,2773,2,2
house-44326,2329,4,2
house-44327,2740,5,1
house-44328,2509,4,2
house-44329,1313,5,2
house-44330,2536,4,2
house-44331,2706,2,1
house-44332,2190,4,1
house-44333,2417,2,3
house-44334,1769,5,1
house-44335,2086,2,1
house-44336,1271,3,2
house-44337,2060,3,2
house-44338,2039,2,1
house-44339,2789,3,1
house-44340,1342,3,2
house-44341,1345,3,2
house-44342,2871,3,2
house-44343,2562,4,3
house-44344,2982,3,2
house-44345,2646,5,3
house-44346,1232,2,1
house-44347,1989,5,2
house-44348,1575,3,3
house-44349,2632,5,2
house-44350,1415,3,2
house-44351,1904,4,1
house-44352,1266,4,3
house-44353,1996,4,3
house-44354,2349,3,2
house-44355,2949,2,1
house-44356,1743,4,1
house-44357,1910,3,1
house-44358,1442,3,2
house-44359,1559,5,1
house-44360,2885,3,1
house-44361,2745,5,1
house-44362,1075,4,3
house-44363,1246,5,1
house-44364,2851,3,1
house-44365,1579,5,2
house-44366,1312,4,3
house-44367,1575,3,1
house-44368,2717,2,1
house-44369,2615,2,3
house-44370,1342,3,3
house-44371,1714,4,1
house-44372,2205,3,3
house-44373,2978,2,1
house-44374,1983,3,3
house-44375,1725,5,1
house-44376,2958,5,3
house-44377,1631,4,1
house-44378,1398,4,3
house-44379,2264,4,3
house-44380,2870,4,1
house-44381,1713,5,2
house-44382,1923,2,3
house-44383,1291,4,1
house-44384,1053,4,2
house-44385,2168,2,2
house-44386,2379,4,1
house-44387,2621,2,3
house-44388,1982,4,1
house-44389,1476,4,3
house-44390,1021,4,2
house-44391,2354,5,3
house-44392,2315,5,1
house-44393,2259,5,1
