house_id,Neighborhood,YearBuilt,Price
house-8438,Rural,2007,181498.66744887692
house-14712,Urban,1951,266758.36826011544
house-14966,Suburb,2017,188670.2888298464
house-45619,Urban,2002,213385.61815544424
house-43838,Urban,1990,269463.0345659809
house-6847,Urban,1961,318753.9235915455
house-8000,Rural,2014,286214.0780866622
house-33983,Urban,1968,173285.93422171933
house-12283,Suburb,1984,263142.3990650338
house-9364,Suburb,1977,272931.6114046765
house-25359,Suburb,1993,242862.08868655327
house-49956,Urban,1966,227163.16525651852
house-2672,Rural,1961,280458.16377434257
house-44624,Rural,2014,178226.47903491647
house-45160,Rural,2019,288186.8484384573
house-800,Suburb,1971,185462.10056795456
house-37069,Urban,1957,108058.06849197327
house-24743,Rural,1993,302210.24988439
house-4324,Rural,1979,216310.21621402664
house-43895,Suburb,1989,217441.50973570684
house-21999,Urban,1970,282897.1357923158
house-12693,Rural,1976,152267.41500657186
house-8928,Urban,1983,247841.6230213433
house-6982,Urban,1992,91553.93463552928
house-7910,Suburb,1963,75114.23370917165
house-5241,Rural,1960,133216.97056176572
house-45910,Rural,1978,166440.82901155454
house-14185,Rural,1950,158002.68648338725
house-5911,Rural,1964,236545.0369625277
house-17097,Urban,1986,182425.6666238946
house-20300,Suburb,2005,294857.68200806505
house-27312,Suburb,2016,41893.49962059864
house-948,Rural,1973,352650.3372044172
house-33278,Suburb,1966,151609.4064017072
house-42786,Rural,1960,188288.093324137
house-23496,Suburb,1972,235429.1064628589
house-41836,Urban,1980,224349.1178963685
house-9830,Suburb,2020,240702.7432079708
house-10186,Suburb,2015,169062.07368724165
house-38563,Suburb,1988,307308.0048322821
house-29756,Urban,2018,367506.7754681328
house-2887,Urban,1991,260870.0683376229
house-40913,Rural,1984,228901.59402861196
house-12792,Urban,1991,234501.65011723636
house-45189,Suburb,1987,182537.6721490012
house-3381,Rural,2007,144517.71043034503
house-35411,Suburb,1964,143313.44906379998
house-39305,Rural,2002,159687.64454180596
house-2251,Urban,2015,352492.7634746873
house-40630,Rural,2018,382578.0887761501
house-15654,Urban,1974,185696.3193189828
house-9971,Urban,1997,237944.1223896185
house-29188,Urban,2006,131970.24030220497
house-16822,Rural,1993,449315.8437489132
house-2580,Suburb,1993,315250.55211017
house-24824,Urban,1983,170316.0403722578
house-48990,Suburb,2011,186903.80664869543
house-14997,Urban,1977,121799.22412824954
house-36753,Urban,1977,218558.6634919384
house-43911,Urban,1995,245012.8753729515
house-26027,Urban,1953,271125.377876737
house-3057,Suburb,2009,244231.00207659308
house-3209,Rural,2010,190279.36228163727
house-49049,Suburb,2007,154703.18271489945
house-32071,Rural,1983,216797.6756285819
house-1302,Urban,2006,272637.28658017167
house-1877,Suburb,1950,229418.2791438868
house-34314,Suburb,2005,264912.032269464
house-46308,Suburb,1998,180171.86696372024
house-48909,Urban,1963,216308.64765554375
house-2188,Rural,1955,264007.4546314328
house-37443,Urban,1981,101643.65618671388
house-48161,Urban,2009,346166.34312184615
house-23080,Urban,2014,154616.58620119467
house-1077,Urban,2011,182285.04744173572
house-25642,Urban,2008,150159.42461249302
house-49316,Rural,1957,255762.3486310781
house-47101,Rural,2006,258740.5920980389
house-44069,Urban,1963,265509.0928525933
house-8947,Urban,1992,186161.9683432079
house-2075,Urban,1951,372386.06458427536
house-20068,Urban,1981,288825.36967904447
house-27542,Urban,1981,235267.1827904024
house-19403,Suburb,2014,312298.1531609378
house-30309,Rural,2008,316389.5836107026
house-12545,Suburb,2012,142822.26211905162
house-26545,Urban,2007,278988.5098884076
house-32202,Suburb,2016,194150.9977853416
house-14846,Suburb,1964,174161.92548163768
house-36684,Urban,2019,209190.9689662084
house-34543,Rural,1991,264221.8302682878
house-2277,Urban,2009,330331.8326758408
house-43843,Suburb,2011,318378.15046879783
house-21977,Rural,2001,260522.3698401704
house-38962,Urban,1963,197205.9630450265
house-20277,Rural,2002,326368.1663718988
house-24460,Urban,1953,201655.3279989026
house-36348,Rural,1972,372312.48297458433
house-17955,Suburb,1973,198026.30166921197
house-24229,Rural,2011,164657.21073284186
house-1550,Suburb,2007,157591.2468614768
house-30990,Urban,1957,294089.23575018335
house-9805,Urban,1995,257866.53138892708
house-43142,Suburb,2001,204603.11223113016
house-26925,Urban,2003,248447.93716633684
house-4853,Suburb,2006,252097.71188326445
house-41149,Rural,2003,293415.7285471453
house-37517,Urban,2011,305961.94066227623
house-11487,Rural,1976,189137.8491852961
house-17898,Rural,1963,220777.6613745971
house-4252,Rural,2002,189495.86166353148
house-26777,Suburb,1982,210261.89233681935
house-46121,Suburb,1970,107367.294580476
house-37670,Suburb,2002,87086.59670581733
house-35845,Rural,1983,275529.845843929
house-17760,Suburb,2014,317835.04055191285
house-25526,Rural,2017,218404.26444281463
house-44843,Urban,1963,175767.7125157384
house-7144,Suburb,2013,296532.2187134154
house-39841,Suburb,1964,205780.98094941152
house-39833,Suburb,1951,279246.8472599517
house-23363,Suburb,1955,308713.3648459471
house-24842,Rural,1954,94336.68828135848
house-46365,Urban,1964,202642.34969099992
house-15034,Rural,2011,324676.9690681533
house-1910,Suburb,2014,353591.3291120492
house-26889,Rural,1953,322345.6135544405
house-9529,Rural,1969,132656.42181132326
house-23685,Suburb,1953,96774.21095821756
house-9781,Rural,1997,184246.60196280904
house-15883,Urban,1977,131307.90408832277
house-2787,Urban,1986,355183.6022314014
house-4823,Suburb,1974,165522.3959339794
house-38325,Rural,1977,328485.08064659225
house-5899,Urban,1989,348240.71913718444
house-33493,Rural,2019,181108.77175000295
house-26193,Rural,1958,167490.47334412902
house-49941,Urban,1962,202331.76514066668
house-14792,Rural,2021,204893.91203188663
house-24044,Rural,2011,244530.733727089
house-47829,Urban,1960,202237.3482815265
house-17245,Urban,1978,341723.88838381274
house-35146,Rural,2011,261575.5615890163
house-17267,Rural,1954,138314.75499226354
house-45178,Urban,1950,273083.655454468
house-33964,Urban,1955,292606.18950385414
house-25707,Urban,2015,211102.5837690388
house-19930,Urban,1975,328170.7019618446
house-37960,Suburb,1980,271738.36209976394
house-424,Suburb,2016,238181.44457414243
house-38472,Urban,1988,241781.1993042729
house-17580,Urban,2007,335074.36085244606
house-2070,Urban,1957,136271.13630118957
house-2049,Rural,2002,279766.3872648012
house-31993,Urban,1989,165187.01812067328
house-17466,Suburb,1992,261733.9693492456
house-27614,Suburb,2020,265217.5573529494
house-7558,Urban,2007,244348.2392465504
house-48435,Urban,1951,209493.7396016138
house-11632,Rural,1978,314745.11906322464
house-24348,Urban,1992,287060.45574198465
house-7507,Urban,2014,265378.1667260362
house-23034,Suburb,1957,219378.3661365841
house-44832,Suburb,2015,249316.2211455628
house-37783,Urban,2005,165090.60859632015
house-6245,Urban,1964,151950.69517085692
house-47069,Suburb,1974,172630.53246179625
house-15561,Urban,1966,231356.2562144948
house-37015,Suburb,2004,164630.33511341788
house-22597,Rural,2005,90155.67234352286
house-48831,Urban,1991,287194.4798344352
house-17014,Rural,2005,211841.39995030945
house-31414,Suburb,1957,288689.37707381794
house-7376,Suburb,1998,197764.7165032912
house-21480,Urban,2017,311479.18360765686
house-31336,Urban,1971,115941.37961211044
house-39872,Rural,1978,218661.282219427
house-8636,Urban,1973,258928.73848830527
house-18411,Urban,2010,323402.33022334485
house-38448,Urban,1960,247880.96920741684
house-41489,Urban,1999,240268.8012676304
house-33848,Suburb,1957,246473.9279947309
house-19424,Suburb,1962,155782.54734211194
house-9271,Suburb,1976,269548.90483025834
house-8088,Suburb,2006,343107.10576683446
house-44132,Urban,1951,315793.5882859584
house-11086,Urban,2018,119007.76014795552
house-34840,Rural,1956,392727.42272469646
house-32247,Suburb,2007,278252.2776314358
house-22392,Rural,1970,260757.4391192823
house-33215,Rural,1972,343427.5971451571
house-39605,Rural,2001,244871.80815375395
house-11886,Suburb,2006,110517.62553172647
house-47788,Suburb,2021,86121.43588742649
house-34890,Rural,1958,98423.00029194725
house-26483,Urban,1983,335888.63898346835
house-42635,Suburb,1989,286141.5581592395
house-15121,Rural,2008,204426.8150356793
house-38016,Rural,2008,300972.82678788813
house-44740,Urban,1985,144145.7056678571
house-17587,Rural,2020,285859.5889742598
house-48962,Rural,2016,277321.5512909247
house-6011,Urban,1951,197780.78154338483
house-6039,Rural,1956,128462.01195409527
house-39113,Suburb,1978,292838.6134986639
house-25417,Rural,1960,90170.5248866844
house-39296,Suburb,1956,287745.4457407071
house-46651,Urban,1989,227195.93811637443
house-26376,Rural,1974,198389.06414839328
house-20508,Rural,1986,178820.9124876555
house-43931,Suburb,1992,271370.1458172645
house-5607,Rural,1988,214871.17870261223
house-40382,Suburb,1967,349753.83016419044
house-12447,Rural,1979,294928.08230529376
house-16968,Suburb,1985,117829.74075915874
house-4886,Suburb,1995,94290.36691020912
house-31968,Rural,1970,113185.64681451242
house-24486,Urban,1974,158711.6570392419
house-3276,Urban,2002,86547.87097877152
house-801,Urban,2009,119379.40658699269
house-58,Rural,2015,166810.3886512713
house-35344,Suburb,1977,152915.3442681433
house-22654,Urban,2021,212518.82696855065
house-46003,Urban,1962,240800.19662382
house-27889,Urban,1985,194537.21974352852
house-29440,Urban,2002,229470.1875668058
house-5004,Suburb,2020,85660.50372290658
house-5208,Urban,1963,150676.09454597835
house-44269,Urban,1951,201572.176901622
house-8558,Suburb,1953,280060.024695224
house-1895,Urban,1982,235548.02423719555
house-2865,Rural,2002,276509.9507855957
house-39691,Rural,1990,161709.24709159043
house-1571,Urban,1951,310237.18769496895
house-18236,Suburb,2015,277835.231938476
house-13757,Suburb,2000,281639.06522944465
house-12675,Urban,1966,220946.2406075336
house-29348,Rural,1951,200182.85100332755
house-34684,Urban,2007,249229.1113713985
house-48328,Urban,2011,329800.9362787332
house-13464,Suburb,1955,272105.891646075
house-33611,Rural,1990,130702.25362480091
house-38139,Urban,2001,158255.15120876342
house-15909,Urban,1969,178426.64533694333
house-32410,Urban,2016,333776.5510808912
house-48647,Rural,1983,77778.8777465146
house-30406,Suburb,2012,179198.6875103621
house-47355,Suburb,1982,211568.7989279953
house-39046,Rural,2000,199060.6414223432
house-8512,Rural,1990,182184.80736292887
house-31590,Urban,1960,303960.85144657805
house-11217,Suburb,1997,87154.4161617253
house-34672,Urban,1986,263519.81933302054
house-40181,Rural,1987,241103.51900646015
house-38829,Suburb,1981,221376.15347946063
house-12261,Suburb,2016,145237.06245836907
house-31954,Urban,2001,213372.4770926686
house-1352,Urban,1985,221513.4583150833
house-25821,Suburb,1966,214095.93008373916
house-26351,Rural,2001,264282.677733284
house-28554,Urban,2020,304797.3195093328
house-13416,Urban,2012,135966.32301547815
house-30902,Urban,2010,364599.17158373183
house-37879,Suburb,1988,138276.31014027083
house-44801,Urban,2017,257912.50157952288
house-16683,Rural,1988,86340.36032912206
house-34748,Suburb,1970,143498.72428604437
house-27299,Urban,1956,290880.2879207728
house-27891,Rural,1967,171503.47433481037
house-47478,Urban,2015,285331.6794653513
house-31028,Urban,1985,301284.15873929084
house-27550,Suburb,2003,311126.37150783715
house-127,Urban,1971,207380.13609180792
house-10813,Suburb,1979,205426.57216406384
house-31508,Suburb,2013,199779.53874137456
house-46466,Suburb,1957,197776.62348459585
house-45430,Suburb,1989,199331.91422737084
house-48591,Suburb,1977,291172.95758323424
house-21583,Rural,2001,259922.65991876877
house-21906,Suburb,2007,240025.76321179952
house-38570,Urban,1957,260534.7327125476
house-12634,Rural,1960,308270.184751258
house-42517,Suburb,1989,145820.7787085458
house-46990,Suburb,2018,296628.0371310318
house-30145,Suburb,1958,171771.33297450293
house-26422,Urban,2005,293633.6494418688
house-15659,Rural,1997,335279.1139601192
house-10030,Urban,1964,174832.58908279604
house-16944,Rural,1978,197228.6040032922
house-42947,Suburb,1968,165775.2717885989
house-12441,Rural,1970,314423.63713858905
house-23562,Rural,1951,290277.3942987533
house-15398,Rural,1979,116203.10551466852
house-11261,Urban,1969,187194.6717592204
house-48984,Suburb,2007,113674.8711614252
house-15913,Rural,1970,290189.27169536793
house-2606,Suburb,2013,362104.94263150473
house-15265,Suburb,1961,245460.50673045035
house-19895,Rural,1978,290211.57735752687
house-42045,Urban,1954,137971.963506971
house-47076,Rural,1955,222525.2154607976
house-3017,Suburb,1980,246222.31511623945
house-23287,Suburb,1978,145824.2716101978
house-13335,Urban,1977,336544.8287815159
house-1640,Rural,1968,303241.55948013614
house-28098,Urban,1955,274076.17267993704
house-30807,Urban,1985,258310.5478423244
house-46250,Suburb,1968,234782.373294062
house-6821,Suburb,1980,193372.26989961008
house-43048,Urban,1969,238129.1490103837
house-13993,Suburb,2017,200020.70865994267
house-20945,Rural,1951,302541.50540250563
house-10144,Rural,2001,217201.25100810776
house-26726,Rural,1982,192439.3862295637
house-1338,Rural,1996,179352.70774634968
house-39227,Urban,1950,165802.5003867111
house-38745,Urban,1968,211035.3589005253
house-9913,Rural,1962,173297.6935781971
house-1979,Suburb,1978,170619.3405445655
house-373,Suburb,1952,205827.91372135773
house-19149,Rural,1972,242375.85000467623
house-11267,Urban,2012,207016.0872629696
house-23585,Urban,1992,183250.1080455332
house-28363,Urban,1964,188037.07324940225
house-4065,Rural,1997,237816.9349025666
house-45546,Rural,2018,174239.96353259785
house-38978,Rural,2019,251854.5949616162
house-9369,Rural,1950,277232.2021349992
house-40189,Urban,1981,236787.38561078228
house-7165,Rural,1979,139179.20674281655
house-15284,Suburb,1964,195265.15751579189
house-45762,Urban,1953,395569.2293149189
house-17445,Rural,2018,300438.1325463412
house-33204,Rural,1992,228928.7799196883
house-19169,Suburb,1984,300883.9662865427
house-18453,Urban,1995,203450.98054489377
house-36157,Suburb,2009,217291.20222100848
house-40224,Suburb,1991,211582.940335546
house-48401,Urban,2004,358074.8223657481
house-49445,Suburb,1959,282713.87576261087
house-11141,Suburb,1950,168005.94036803552
house-35957,Suburb,1994,285644.953668668
house-15815,Urban,1965,343283.6168032949
house-31454,Urban,1954,74386.95948211767
house-45903,Urban,2013,142002.65575742972
house-28800,Urban,1983,348697.841685293
house-34195,Rural,1980,168914.11024003825
house-25463,Suburb,1964,119016.63217637377
house-18128,Rural,2005,387111.0369510027
house-21438,Urban,2003,149685.8225739154
house-11156,Rural,1972,285927.790444218
house-33061,Suburb,1992,279204.5292973581
house-36216,Rural,1979,211029.16150066437
house-34281,Rural,2019,119014.41556041987
house-34481,Urban,1984,231489.10442795424
house-2731,Rural,1969,227627.5483705949
house-22733,Urban,1952,300197.002276542
house-9296,Suburb,1973,200897.9849874912
house-19600,Suburb,1976,131758.15558776414
house-44072,Suburb,1983,267899.35671526194
house-34442,Rural,1964,108835.16741109786
house-46448,Urban,1982,223757.54454446
house-33878,Rural,1988,231310.1907144036
house-26766,Suburb,1969,178766.92961232094
house-23992,Suburb,1961,288383.6211695689
house-27325,Urban,1956,79775.55641502938
house-37146,Urban,1957,300995.07046343246
house-16050,Rural,1978,218552.0118514965
house-10838,Suburb,1977,357665.43877212104
house-44880,Urban,1967,157525.17679777346
house-35172,Urban,1958,105827.8439052515
house-682,Suburb,1969,337269.8823295874
house-33961,Urban,2011,315235.04640726565
house-25267,Suburb,1987,186639.85696071837
house-40284,Suburb,1978,171735.15819346064
house-11647,Urban,2014,268472.8107060729
house-34032,Suburb,1974,382791.4160879429
house-30782,Rural,2010,230455.96191345016
house-40751,Rural,1988,267023.72112788085
house-23054,Urban,1986,192743.30964617425
house-27558,Suburb,1956,135042.276373927
house-47904,Rural,1977,300264.07974416926
house-18663,Urban,1985,200399.8847390936
house-13923,Rural,1962,366033.4839206472
house-28002,Rural,1965,361198.4995065998
house-32180,Rural,2002,112096.05414402924
house-1016,Urban,1981,181760.12007952813
house-12231,Suburb,2013,280606.5545765937
house-25108,Urban,2021,176270.17206695263
house-34574,Urban,2006,287345.55038781144
house-46316,Rural,2019,304526.7833789247
house-17942,Suburb,1991,188908.00271070196
house-16424,Suburb,1983,173548.02309201047
house-39133,Suburb,2013,361615.02995330014
house-13173,Rural,1975,318653.20696811145
